SVA366,21.4800,39.0700
GLEX,38.2300,-94.7400
VPCCD,21.4700,39.1000
AMX030,13.7500,-94.7800
NWS378,53.8300,39.1200
SWQ3585,30.0600,-94.7300
UAE56,38.5700,39.1300
UPS2843,39.5900,-94.7100
UAL1567,26.3600,-94.7100
BE9L,35.6700,-94.7100
DAL1352,44.5800,-94.6800
SWA305,29.0800,-94.6800
SVA1740,21.7500,39.1500
ASQ4224,39.6200,-94.6700
IRA732,39.6100,39.1500
N712NV,30.7200,-94.6500
RPA3640,41.3200,-94.6500
N200DA,39.4100,-94.6000
ENY4081,32.3100,-94.5900
SVA1845,21.6500,39.1900
AAL1126,40.6900,-94.5800
QTR5QG,51.8200,39.1900
AAL2765,39.7100,-94.4800
AAL885,36.7500,-94.5000
F900,39.0400,-94.4800
SVA1463,23.2400,39.2500
AAL1492,33.6400,-94.4700
ATC400,-6.8400,39.2600
UPS5513,38.1600,-94.4600
ETH323,3.6200,39.3200
WJA2650,30.2400,-94.5100
PGT51M,38.3300,39.3200
C25M,43.9200,-94.4400
SVR2462,54.1400,39.3200
AAL314,29.9800,-94.3300
IYE608,21.2100,39.3500
FDX624,36.3500,-94.3500
PBD181,52.8000,39.3700
N6692D,41.7500,-94.3400
GFA173,21.6300,39.3900
JIA5522,40.7300,-94.3700
AUL582,56.7700,39.4800
GJS4583,40.0600,-94.3700
SDM5651,43.4600,39.4900
UAL1408,28.7200,-94.3000
ETH603,9.1300,39.5100
AAL2545,42.5800,-94.3000
GLEX,51.7100,39.5200
C560,33.1300,-94.2500
RLU220,44.7900,39.5400
G280,40.5400,-94.3100
AZO523,46.0200,39.5400
MEA402,31.4100,39.5600
ENY3602,33.0000,-94.2400
CFG282,-1.3800,39.5800
ASH6332,43.2600,-94.2500
UAE160,38.1100,39.6100
SWA1211,29.3800,-94.2300
NKS405,31.7800,-94.2300
AZU2969,-17.1300,-55.1100
LJ35,-7.9100,-55.0200
UAL17,53.6700,-54.9600
DLH460,55.2100,-54.9000
GLF6,50.6600,-54.8800
GLF5,48.7800,-54.7600
SKU601,-28.0200,-54.7500
DAL75,60.2300,-54.7000
AAL81,54.7600,-54.6400
,-26.2600,-54.5900
VIR127,53.7900,-54.5300
UAL906,64.2700,-54.2200
AEA042,-32.2800,-54.1700
CPA841,55.1000,-54.1700
KLM755,27.6400,-54.1600
ACA871,55.8900,-54.1600
PTMEY,-29.3000,-53.9600
CFG866,27.8000,-53.7500
UAL928,60.4000,-53.7400
DLH418,58.2200,-53.7400
AAL729,55.0400,-53.7200
DLH464,60.4400,-53.6900
E50P,-25.5300,-53.5500
MSR985,60.5100,-53.2100
DLH410,56.2400,-53.0000
